City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Villarrica,PY,-25.75,-56.4333,72.27,69,19,8.1,few clouds
348,Kalmar,SE,56.6616,16.3616,62.96,87,12,4.76,few clouds
349,Takoradi,GH,4.8845,-1.7554,73.24,75,47,7.72,scattered clouds
350,Beloha,MG,-25.1667,45.05,62.26,69,0,7.02,clear sky
351,Koroni,GR,36.8,21.95,78.08,50,0,6.33,clear sky
352,Koprivnica,HR,46.1628,16.8275,71.2,43,0,2.89,clear sky
353,Russkaya Polyana,UA,49.417,31.9201,55.2,84,35,7.52,scattered clouds
354,Batatais,BR,-20.8911,-47.585,69.78,49,1,4.81,clear sky
355,High Rock,BS,26.6208,-78.2833,86.02,70,1,10.58,clear sky
356,Vondrozo,MG,-22.8167,47.2833,57.0,98,47,1.32,scattered clouds
357,Tashtyp,RU,52.7939,89.8983,51.82,78,99,1.36,overcast clouds
358,Cap Malheureux,MU,-19.9842,57.6142,68.47,68,93,5.99,overcast clouds
359,Calama,CL,-22.4667,-68.9333,57.87,24,99,6.53,overcast clouds
360,Shetpe,KZ,44.1667,52.1167,76.89,45,87,17.81,overcast clouds
361,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,74.7,89,43,13.0,scattered clouds
362,Kokstad,ZA,-30.5472,29.4241,45.48,81,4,4.94,clear sky
363,Sambava,MG,-14.2667,50.1667,69.06,82,40,13.44,light rain
364,Abha,SA,18.2164,42.5053,66.45,64,0,9.22,clear sky
365,Biloli,IN,18.7667,77.7333,76.62,87,100,9.75,light rain
366,Harper,LR,4.375,-7.7169,75.07,72,99,8.55,overcast clouds
367,Havoysund,NO,70.9963,24.6622,53.83,82,71,8.88,broken clouds
368,Gat,IL,31.61,34.7642,77.68,100,0,4.05,clear sky
369,Pauini,BR,-7.7136,-66.9764,78.93,53,11,1.41,few clouds
370,Kapoeta,SS,4.7717,33.5903,71.78,79,63,0.54,broken clouds
371,Xuddur,SO,4.1213,43.8894,71.44,54,96,19.55,overcast clouds
372,Den Helder,NL,52.9599,4.7593,68.99,80,100,8.05,overcast clouds
373,Leshukonskoye,RU,64.8989,45.7622,59.49,75,49,2.21,scattered clouds
374,Filadelfia,US,39.9523,-75.1638,93.94,50,30,11.01,scattered clouds
375,Pakhtakoron,TJ,40.1571,68.7466,78.08,24,0,8.61,clear sky
376,Saint Albans,GB,51.75,-0.3333,66.9,89,100,13.8,light rain
377,Andreapol,RU,56.6513,32.2664,61.2,64,90,13.38,overcast clouds
378,Huambo,AO,-12.7761,15.7392,57.85,38,72,2.17,broken clouds
379,Kongolo,CD,-5.3833,27.0,75.88,39,20,1.99,few clouds
380,Murgab,TM,37.4966,61.9714,82.94,15,0,9.48,clear sky
381,Ikalamavony,MG,-21.15,46.5833,57.07,77,41,7.9,scattered clouds
382,Kangaatsiaq,GL,68.3065,-53.4641,44.35,85,100,11.14,overcast clouds
383,Jeremie,HT,18.65,-74.1167,83.16,73,59,5.21,broken clouds
384,Rio Grande,BR,-32.035,-52.0986,60.94,91,0,10.71,clear sky
385,Oktyabrsk,KZ,49.4744,57.4233,66.81,50,100,5.82,overcast clouds
386,Gao,ML,16.6362,1.637,89.38,48,55,5.99,broken clouds
387,Jizan,SA,17.3333,42.6667,88.77,66,100,4.65,overcast clouds
388,Nuuk,GL,64.1835,-51.7216,52.41,82,100,13.8,overcast clouds
389,Springbok,ZA,-29.6643,17.8865,43.77,58,0,5.5,clear sky
390,Mookane,BW,-23.688,26.6595,56.17,74,75,4.43,broken clouds
391,Santa Maria,BR,-29.6842,-53.8069,64.06,93,12,4.85,few clouds
392,Pegnitz,DE,49.7564,11.545,73.85,90,99,6.93,overcast clouds
393,Tias,ES,28.9611,-13.645,71.28,83,20,23.02,few clouds
394,Alpena,US,45.0617,-83.4327,77.32,58,20,13.8,few clouds
395,Olafsvik,IS,64.8945,-23.7142,50.59,75,80,9.22,broken clouds
396,Bayji,IQ,34.9311,43.487,94.12,15,0,12.35,clear sky
397,Farafangana,MG,-22.8167,47.8333,66.74,85,64,9.71,light rain
398,Tsiroanomandidy,MG,-18.7667,46.0333,57.15,76,26,5.73,scattered clouds
399,Muros,ES,42.7762,-9.0603,68.09,79,5,11.3,clear sky
400,Vorsma,RU,55.9856,43.2717,58.84,99,92,5.17,moderate rain
401,Saquarema,BR,-22.92,-42.5103,68.38,90,9,5.12,clear sky
402,Kartuzy,PL,54.3342,18.1974,67.78,77,0,4.61,clear sky
403,Opuwo,NA,-18.0607,13.84,57.9,35,0,5.93,clear sky
404,Lapithos,CY,35.3375,33.1792,79.09,68,0,14.74,clear sky
405,Salamiyah,SY,35.0113,37.0532,73.72,70,0,14.58,clear sky
406,Huarmey,PE,-10.0681,-78.1522,64.08,80,0,10.92,clear sky
407,Purranque,CL,-40.9167,-73.1667,43.93,95,60,2.15,broken clouds
408,Nioro,GM,13.35,-15.75,76.21,92,99,9.75,overcast clouds
409,Mbarara,UG,-0.608,30.65,63.28,60,17,2.86,few clouds
410,Sal Rei,CV,16.1833,-22.9167,75.54,86,48,7.18,scattered clouds
411,Maceio,BR,-9.6658,-35.7353,74.64,94,100,2.3,overcast clouds
412,Shymkent,KZ,42.3,69.6,79.39,19,0,4.47,clear sky
413,Ortigueira,BR,-24.2083,-50.9494,62.06,86,14,3.62,few clouds
414,Senanga,ZM,-16.1167,23.2667,58.87,63,72,5.44,broken clouds
415,Yining,CN,29.0361,114.5636,81.1,87,99,2.1,overcast clouds
416,Setermoen,NO,68.861,18.3486,61.43,89,59,1.99,broken clouds
417,Savyntsi,UA,49.4026,37.0627,56.57,96,70,10.51,broken clouds
418,Blind River,CA,46.1834,-82.9582,68.11,79,68,12.44,broken clouds
419,Vasai,IN,19.47,72.8,80.69,84,97,11.3,overcast clouds
420,Harfleur,FR,49.5066,0.1983,65.98,91,100,14.97,overcast clouds
421,Circleville,US,39.6006,-82.946,90.75,58,0,8.05,clear sky
422,Ariquemes,BR,-9.9133,-63.0408,77.81,41,0,2.13,clear sky
423,San Martin,AR,-33.081,-68.4681,55.87,30,0,6.62,clear sky
424,San Juan,AR,-31.5375,-68.5364,59.0,25,0,6.29,clear sky
425,Aripuana,BR,-9.1667,-60.6333,78.55,41,0,1.68,clear sky
426,Samana,DO,19.2056,-69.3369,80.56,82,3,10.25,clear sky
427,Sadovoye,RU,47.7764,44.5089,69.89,58,7,11.63,clear sky
428,Terra Santa,BR,-2.1042,-56.4869,79.54,71,73,1.12,broken clouds
429,Torbat-E Jam,IR,35.244,60.6225,79.81,19,0,17.58,clear sky
430,Marabba,SD,12.35,32.1833,78.75,71,100,15.19,overcast clouds
431,Mwene-Ditu,CD,-7.0,23.45,73.54,41,13,3.15,few clouds
432,Gamba,GA,-2.65,10.0,69.6,95,92,4.81,overcast clouds
433,Pontarlier,FR,46.8333,6.25,60.94,93,80,1.36,broken clouds
434,Abrego,CO,8.0807,-73.2205,67.51,88,59,4.79,broken clouds
435,Fort Oglethorpe,US,34.949,-85.2569,91.94,70,75,12.66,thunderstorm
436,Richards Bay,ZA,-28.783,32.0377,62.26,90,18,5.97,few clouds
437,Hornepayne,CA,49.2138,-84.7705,69.04,91,97,6.98,light rain
438,Bay Roberts,CA,47.5999,-53.2648,66.33,86,81,8.01,broken clouds
439,Quarai,BR,-30.3875,-56.4514,65.3,95,91,7.58,overcast clouds
440,Faya,SA,18.3851,42.4509,66.72,49,100,6.76,overcast clouds
441,Mukhtolovo,RU,55.4644,43.1953,54.91,99,100,3.89,moderate rain
442,San Borja,BO,-14.8167,-66.85,77.76,55,41,2.73,scattered clouds
443,Ritchie,ZA,-29.038,24.6028,55.4,43,61,5.7,broken clouds
444,Derzhavinsk,KZ,51.1,66.3167,67.71,66,77,7.43,broken clouds
445,Raga,SS,8.4596,25.678,67.3,96,69,3.44,broken clouds
446,Vila Do Maio,CV,15.1333,-23.2167,77.02,88,42,4.47,scattered clouds
447,Safita,SY,34.8205,36.1153,73.83,85,4,8.55,clear sky
448,Kharp,RU,66.8014,65.8081,59.41,58,100,7.09,overcast clouds
449,El Real De Santa Maria,PA,8.109,-77.7325,78.1,92,90,1.77,overcast clouds
450,Samoded,RU,63.6083,40.5111,58.1,91,27,3.2,scattered clouds
451,Machiques,VE,10.0644,-72.545,84.25,71,45,5.5,scattered clouds
452,Colchester,GB,51.8892,0.9042,68.99,80,56,9.26,broken clouds
453,Iracoubo,GF,5.4802,-53.2011,77.65,84,6,7.83,clear sky
454,Dolores,AR,-36.3132,-57.6792,52.79,77,59,8.08,broken clouds
455,Buzuluk,RU,52.7807,52.2635,60.84,69,65,2.91,broken clouds
456,Umm Kaddadah,SD,13.6017,26.6876,84.22,49,55,9.73,broken clouds
457,Le Port,RE,-20.9373,55.2919,69.8,66,21,10.69,few clouds
458,Tema,GH,5.667,-0.0166,73.96,73,8,8.75,clear sky
459,Zaraza,VE,9.3503,-65.3245,76.51,85,86,2.93,overcast clouds
460,Loralai,PK,30.3705,68.598,78.28,72,6,5.68,clear sky
461,Gazanjyk,TM,39.2446,55.5154,79.68,68,0,10.65,clear sky
462,Reconquista,AR,-29.15,-59.65,68.52,88,100,5.82,overcast clouds
463,Sao Joao Da Barra,BR,-21.6403,-41.0511,68.56,92,7,8.95,clear sky
464,Dori,BF,14.0354,-0.0345,84.56,57,100,10.49,overcast clouds
465,Nileshwar,IN,12.25,75.1,77.68,88,94,10.58,overcast clouds
466,Zhob,PK,31.3411,69.4481,81.66,62,32,3.42,scattered clouds
467,Mandvi,IN,22.8333,69.3667,82.09,83,100,17.63,overcast clouds
468,Oistins,BB,13.0667,-59.5333,79.52,80,53,17.9,broken clouds
469,Alma,CA,48.5501,-71.6491,78.1,68,75,3.33,broken clouds
470,Siimusti,EE,58.7277,26.3437,54.95,94,23,6.06,few clouds
471,Jardim,BR,-21.4803,-56.1381,74.75,30,24,3.27,few clouds
472,Goderich,CA,43.7501,-81.7165,76.91,82,60,22.86,broken clouds
473,Euclid,US,41.5931,-81.5268,89.44,52,75,17.27,broken clouds
474,Ziri,SI,46.0422,14.1072,68.36,70,66,1.86,broken clouds
475,Gryazovets,RU,58.88,40.2525,53.1,99,92,6.87,overcast clouds
476,Fredericksburg,US,38.3032,-77.4605,93.0,59,0,8.05,clear sky
477,Velingrad,BG,42.0272,23.9957,68.94,55,0,5.66,clear sky
478,Nurota,UZ,40.5614,65.6886,80.87,19,0,9.89,clear sky
479,Tukrah,LY,32.5341,20.5791,76.19,68,0,10.18,clear sky
480,Constantine,DZ,36.365,6.6147,72.81,73,0,2.3,clear sky
481,Brae,GB,60.3964,-1.353,54.14,94,98,14.76,overcast clouds
482,Lewisporte,CA,49.2499,-55.0482,64.11,96,100,11.7,overcast clouds
483,Ponazyrevo,RU,58.3578,46.3142,52.59,88,72,2.73,broken clouds
484,Luanda,AO,-8.8368,13.2343,66.79,93,11,6.22,few clouds
485,Mongo,TD,12.1844,18.693,78.39,76,93,3.98,overcast clouds
486,Tabas,IR,33.5959,56.9244,86.86,16,0,6.11,clear sky
487,Jacmel,HT,18.2342,-72.5347,85.84,72,6,4.25,clear sky
488,Nova Praha,UA,48.5682,32.9027,56.41,84,66,8.28,broken clouds
489,Chanika,TZ,-5.4167,38.0167,61.43,98,56,2.57,broken clouds
490,Narva-Joesuu,EE,59.4589,28.0408,65.93,69,12,14.61,few clouds
491,Mangrol,IN,21.1167,70.1167,80.42,86,86,17.58,overcast clouds
492,Kassala,SD,15.451,36.4,73.74,83,100,19.42,overcast clouds
493,Jalu,LY,29.0331,21.5482,77.2,35,0,14.81,clear sky
494,Coroata,BR,-4.13,-44.1242,76.75,50,22,1.41,few clouds
495,Malakal,SS,9.5334,31.6605,73.15,89,100,2.24,overcast clouds
496,Conde,BR,-7.2597,-34.9075,72.86,100,75,6.91,broken clouds
497,Sutysky,UA,49.0425,28.4173,56.55,78,29,8.23,scattered clouds
498,Emba,KZ,48.8264,58.1442,69.75,45,98,4.7,overcast clouds
499,Inhambane,MZ,-23.865,35.3833,67.62,85,0,5.59,clear sky
500,Mantua,IT,45.1667,10.7833,83.44,68,0,3.0,clear sky
501,Escanaba,US,45.7453,-87.0646,79.25,57,40,10.36,scattered clouds
502,Radishchevo,RU,52.85,47.8833,59.14,80,82,4.85,broken clouds
503,Taltal,CL,-25.4,-70.4833,59.65,79,100,3.58,overcast clouds
504,Sharjah,AE,25.3573,55.4033,94.98,59,0,8.05,clear sky
505,Elat,IL,29.5581,34.9482,83.25,47,0,10.33,clear sky
506,Crixas,BR,-14.5489,-49.9692,76.06,28,2,3.47,clear sky
507,Warrington,GB,53.3925,-2.5802,62.87,82,75,13.8,broken clouds
508,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,73.13,95,67,0.89,broken clouds
509,Iberia,US,29.9502,-91.7507,92.08,68,60,13.89,broken clouds
510,Aasiaat,GL,68.7098,-52.8699,41.67,76,100,10.02,overcast clouds
511,Juba,SS,4.8517,31.5825,68.92,84,73,1.9,broken clouds
512,Bambui,BR,-20.0064,-45.9769,68.5,48,6,3.56,clear sky
513,Moose Factory,CA,51.2585,-80.6094,67.98,77,100,12.66,haze
514,Plettenberg Bay,ZA,-34.0527,23.3716,52.92,86,41,5.48,scattered clouds
515,Okoneshnikovo,RU,54.8377,75.0834,58.28,95,98,6.46,overcast clouds
516,Sao Felix Do Xingu,BR,-6.6447,-51.995,81.5,41,47,1.28,scattered clouds
517,Rincon,US,32.296,-81.2354,91.24,48,45,8.34,scattered clouds
518,Belaya Kholunitsa,RU,58.84,50.8528,50.85,95,28,1.34,scattered clouds
519,Gisenyi,RW,-1.7028,29.2564,65.34,64,53,2.04,broken clouds
520,Komsomolskiy,UZ,40.4272,71.7189,77.72,38,0,4.61,clear sky
521,Tashtagol,RU,52.7657,87.8894,50.27,85,97,3.91,overcast clouds
522,Moussoro,TD,13.6408,16.4901,83.79,57,73,5.28,light rain
523,Guajara,BR,-2.9667,-57.6667,75.15,94,99,3.04,overcast clouds
524,Zaysan,KZ,47.4667,84.8667,65.34,35,75,7.38,broken clouds
525,Sancti Spiritus,CU,21.9297,-79.4425,81.18,79,67,10.38,broken clouds
526,Nizhniy Odes,RU,63.6445,54.856,59.36,70,33,2.68,scattered clouds
527,Abong Mbang,CM,3.9833,13.1833,66.69,99,100,2.26,light rain
528,Iquique,CL,-20.2208,-70.1431,59.04,81,84,1.01,broken clouds
529,Maine-Soroa,NE,13.2114,12.0241,80.96,64,98,7.2,overcast clouds
530,Pisco,PE,-13.7,-76.2167,60.85,82,100,10.36,overcast clouds
531,Maniitsoq,GL,65.4167,-52.9,46.13,95,100,18.86,moderate rain
532,Kamenskiy,RU,50.8855,45.488,62.83,61,67,7.43,broken clouds
533,Hvolsvollur,IS,63.7533,-20.2243,49.37,81,62,5.73,broken clouds
534,Venado Tuerto,AR,-33.7456,-61.9688,55.76,66,0,7.43,clear sky
535,Begles,FR,44.8084,-0.5481,66.69,86,0,2.3,clear sky
536,Paita,PE,-5.0892,-81.1144,65.12,78,22,15.9,few clouds
537,Presidente Epitacio,BR,-21.7633,-52.1156,75.29,33,35,3.85,scattered clouds
538,Bestobe,KZ,52.4994,73.0975,67.57,81,97,16.8,overcast clouds
539,Orangeburg,US,33.4918,-80.8557,83.91,75,0,10.36,clear sky
540,Saint-Denis,FR,48.9167,2.3333,66.97,86,0,3.44,clear sky
541,Adamantina,BR,-21.6853,-51.0725,72.84,41,30,6.89,scattered clouds
542,Oxford,GB,51.7522,-1.256,65.05,74,0,4.61,clear sky
543,Vila Franca Do Campo,PT,37.7167,-25.4333,70.21,87,56,1.63,broken clouds
544,La Rinconada,ES,37.4873,-5.9826,84.13,43,0,6.91,clear sky
545,Albany,US,42.6001,-73.9662,91.81,51,47,3.0,scattered clouds
546,Hobyo,SO,5.3505,48.5268,75.02,82,33,24.29,scattered clouds
547,Marsaxlokk,MT,35.8419,14.5431,81.09,73,0,4.61,clear sky
548,Atsipopoulon,GR,35.35,24.4333,72.25,63,0,7.78,clear sky
549,Andijon,UZ,40.7821,72.3442,72.68,17,0,5.66,clear sky
550,Baleshwar,IN,21.4942,86.9317,82.65,78,100,6.78,overcast clouds
551,Coroico,BO,-16.1889,-67.7271,60.3,85,96,2.15,overcast clouds
552,Floro,NO,61.5996,5.0328,59.23,88,100,4.61,overcast clouds
553,Dvinskoy,RU,62.1535,45.1175,52.3,97,42,0.67,scattered clouds
554,Puerto Escondido,MX,15.85,-97.0667,86.83,58,40,5.75,scattered clouds
555,Basoko,CD,1.2391,23.616,72.48,90,82,1.32,broken clouds
556,Vitina,BA,43.2375,17.4839,72.57,49,0,3.8,clear sky
557,Totskoye,RU,52.5248,52.7623,61.43,63,80,4.92,broken clouds
558,Marzuq,YE,14.4,46.4667,76.71,60,100,7.99,overcast clouds
559,Port Shepstone,ZA,-30.7414,30.455,62.58,77,91,4.56,overcast clouds
560,Grindavik,IS,63.8424,-22.4338,48.67,93,40,12.66,scattered clouds
561,Kreuzau,DE,50.75,6.4833,68.16,93,75,1.14,broken clouds
562,Ostersund,SE,63.1792,14.6357,68.45,64,75,6.91,broken clouds
563,Westport,US,41.1415,-73.3579,91.94,64,0,11.5,clear sky
564,Marienburg,PL,54.0359,19.0266,70.88,73,0,7.07,clear sky
565,Zelenoborskiy,RU,66.845,32.3622,58.32,91,100,2.62,overcast clouds
566,Grand Gaube,MU,-20.0064,57.6608,68.38,68,94,5.99,overcast clouds
567,Saint-Francois,FR,46.4154,3.9054,63.84,82,75,0.0,broken clouds
568,Nampula,MZ,-15.1165,39.2666,62.55,88,0,0.0,clear sky
569,Bara,NG,10.3744,10.7288,70.95,93,100,0.83,overcast clouds
570,Penzance,GB,50.1186,-5.5371,61.48,82,4,6.91,clear sky
571,Dhidhdhoo,MV,6.8833,73.1,79.81,79,100,21.23,overcast clouds
572,Borgo San Dalmazzo,IT,44.333,7.4858,75.81,100,78,6.4,broken clouds
573,Eyl,SO,7.9803,49.8164,74.52,79,29,16.04,scattered clouds
574,Bokoro,TD,12.3807,17.0568,77.18,83,87,8.23,heavy intensity rain
575,Santander,ES,43.4647,-3.8044,68.72,91,75,0.0,broken clouds
576,Bowling Green,US,36.9903,-86.4436,96.73,59,75,9.22,broken clouds
577,Zharkent,KZ,44.1628,80.0,66.09,34,0,4.72,clear sky
578,Usvyaty,RU,55.7456,30.7533,58.91,62,80,11.72,broken clouds
579,Sabha,LY,27.0377,14.4283,82.44,24,0,9.66,clear sky
580,Haukipudas,FI,65.1765,25.3523,51.85,89,73,3.4,broken clouds
581,Honningsvag,NO,70.9821,25.9704,53.35,94,20,4.61,few clouds
582,Hubli,IN,15.35,75.1667,70.36,91,69,11.16,broken clouds
583,At-Bashi,KG,41.1702,75.8106,57.36,43,0,7.56,clear sky
584,Altea,ES,38.5989,-0.0514,81.64,62,0,3.0,clear sky
585,Guayabetal,CO,4.2147,-73.8172,67.37,99,93,1.21,overcast clouds
586,Tangara,BR,-6.1994,-35.8017,69.69,96,91,3.91,overcast clouds
587,Gurupa,BR,-1.405,-51.64,77.11,84,54,3.69,broken clouds
588,Kraliky,CZ,50.0838,16.7605,71.35,66,83,4.0,broken clouds
589,Chingirlau,KZ,51.095,54.0814,63.54,52,2,5.55,clear sky
590,Vysotsk,RU,60.6288,28.5705,64.56,67,7,12.77,clear sky
591,Malanje,AO,-9.5402,16.341,64.27,60,5,4.05,clear sky
592,Tashla,RU,51.7716,52.7427,64.4,51,63,4.34,broken clouds
593,Oriximina,BR,-1.7656,-55.8661,78.42,79,91,3.89,overcast clouds
594,Puerto Ayacucho,VE,5.6639,-67.6236,76.42,84,64,2.35,broken clouds
595,Mastic Beach,US,40.7668,-72.8521,87.98,75,5,1.99,clear sky
596,El Angel,EC,0.6167,-77.9333,42.48,87,100,5.95,overcast clouds
597,Kotido,UG,2.9806,34.1331,68.72,68,85,9.26,overcast clouds
598,Husavik,IS,66.0449,-17.3389,45.73,91,100,4.32,overcast clouds
599,Ayagoz,KZ,47.9714,80.4392,67.42,32,41,8.97,scattered clouds
600,Sechura,PE,-5.5569,-80.8222,69.26,64,24,17.09,few clouds
601,Carutapera,BR,-1.195,-46.02,76.14,87,78,6.6,broken clouds
602,Asyut,EG,27.181,31.1837,85.44,25,3,12.68,clear sky
603,Sinop,TR,41.7711,34.8709,56.35,73,0,4.7,clear sky
604,Krasnoselkup,RU,65.7,82.4667,52.02,84,100,2.39,overcast clouds
605,Sesori,SV,13.7167,-88.3667,85.5,72,92,1.57,overcast clouds
606,Prata,BR,-19.3072,-48.9242,71.73,36,0,4.72,clear sky
607,Salihorsk,BY,52.7876,27.5415,53.65,87,0,9.48,clear sky
608,Kimberley,ZA,-28.7323,24.7623,53.29,58,77,8.05,broken clouds
609,Isparta,TR,38.0,31.0,61.09,60,0,11.36,clear sky
610,Tire,TR,38.0888,27.7351,67.48,59,0,8.52,clear sky
611,Sao Bernardo Do Campo,BR,-23.6939,-46.565,65.01,88,100,5.75,overcast clouds
612,Agadir,MA,30.4202,-9.5982,81.05,39,84,5.01,broken clouds
613,Vallenar,CL,-28.5708,-70.7581,62.82,63,99,1.03,overcast clouds
614,Semey,KZ,50.4111,80.2275,70.02,56,75,4.47,broken clouds
615,Sakakah,SA,29.9697,40.2064,93.61,15,64,8.25,broken clouds
616,Walvis Bay,NA,-22.9575,14.5053,52.09,81,0,6.91,clear sky
617,Yarmouth,US,41.7057,-70.2286,85.14,76,0,11.5,clear sky
618,Aguimes,ES,27.9054,-15.4461,73.85,67,0,26.46,clear sky
619,Birjand,IR,32.8663,59.2211,73.94,24,0,7.2,clear sky
620,Jutai,BR,-5.1833,-68.9,78.04,72,99,3.49,overcast clouds
621,Khanpur,PK,28.6453,70.6567,88.77,64,18,19.3,few clouds
622,Beroroha,MG,-21.6667,45.1667,64.49,67,16,4.29,few clouds
623,Daoukro,CI,7.0591,-3.9631,69.13,87,84,4.14,broken clouds
624,Uyemskiy,RU,64.4743,40.8524,62.65,100,40,6.71,scattered clouds
625,Plouzane,FR,48.3833,-4.6167,60.98,88,100,5.75,overcast clouds
626,Mitsamiouli,KM,-11.3847,43.2844,75.49,68,0,7.76,clear sky
627,Shache,CN,38.4167,77.2406,74.93,21,0,8.19,clear sky
628,Pimampiro,EC,0.4,-77.9667,56.48,89,100,5.64,overcast clouds
629,Santa Luzia,BR,-19.7697,-43.8514,68.9,67,3,5.14,clear sky
630,Nsanje,MW,-16.92,35.262,66.33,85,9,4.21,clear sky
631,Mage,BR,-22.6528,-43.0406,71.6,94,41,1.34,scattered clouds
632,Privolzhskiy,RU,51.4,46.0333,65.3,70,76,5.95,light rain
633,Guhagar,IN,17.4842,73.1929,78.48,87,80,9.89,broken clouds
634,Arnoldstein,AT,46.5461,13.71,70.86,72,100,1.41,overcast clouds
635,Woodhaven,US,42.1389,-83.2416,89.98,51,100,24.16,overcast clouds
636,Cururupu,BR,-1.8283,-44.8683,74.17,92,62,3.49,broken clouds
637,Itaituba,BR,-4.2761,-55.9836,81.34,63,98,2.21,overcast clouds
638,Nantucket,US,41.2835,-70.0995,82.51,91,0,9.22,mist
639,Inta,RU,66.0317,60.1659,62.24,58,99,6.15,overcast clouds
640,Hare Bay,CA,48.8499,-54.0148,63.75,94,100,15.03,overcast clouds
641,Thurso,GB,58.5927,-3.5259,54.86,87,91,14.56,overcast clouds
642,Esil,KZ,51.9556,66.4042,63.12,81,60,7.0,broken clouds
643,Freiberg,DE,50.9167,13.3667,77.36,48,65,9.46,broken clouds
644,Divnoye,RU,45.9089,43.3547,66.09,82,63,7.07,broken clouds
645,Ciudad Bolivar,VE,8.1222,-63.5497,81.72,73,84,6.76,broken clouds
646,Agirish,RU,61.9247,63.0231,54.37,87,53,7.09,broken clouds
647,Micheweni,TZ,-4.9667,39.8333,74.03,80,33,13.85,scattered clouds
648,The Valley,AI,18.217,-63.0578,82.54,78,20,14.97,few clouds
649,Antofagasta,CL,-23.65,-70.4,56.48,83,88,2.1,overcast clouds
650,Belmonte,BR,-15.8631,-38.8828,71.71,81,4,8.23,clear sky
651,Pervomayskoye,RU,43.919,46.7102,68.13,83,7,3.02,clear sky
652,Puerto Berrio,CO,6.4916,-74.4033,83.01,70,48,1.21,scattered clouds
653,Camopi,GF,3.1655,-52.3158,72.36,96,54,2.8,broken clouds
654,Kabompo,ZM,-13.5927,24.2008,63.84,46,80,4.21,broken clouds
655,Correntina,BR,-13.3433,-44.6367,70.63,45,32,3.62,scattered clouds
656,Sesheke,ZM,-17.4759,24.2968,59.25,73,49,3.36,scattered clouds
657,Bani,DO,18.2833,-70.3333,84.85,70,2,11.81,clear sky
658,Dunmore East,IE,52.1514,-6.9861,62.69,71,100,8.23,overcast clouds
659,Podporozhye,RU,60.9112,34.1706,62.06,84,2,8.46,clear sky
660,La Rioja,ES,42.25,-2.5,60.58,78,0,3.96,clear sky
661,Staryy Nadym,RU,65.6118,72.6842,49.01,69,9,10.45,clear sky
662,Salinopolis,BR,-0.6136,-47.3561,78.93,83,54,9.78,broken clouds
663,Kuytun,RU,54.3419,101.5036,55.53,87,37,2.51,scattered clouds
664,Dharchula,IN,29.85,80.5333,72.59,96,100,1.36,overcast clouds
665,Adre,TD,13.4667,22.2,73.89,72,100,12.01,overcast clouds
666,Kochubey,RU,44.3861,46.5825,72.77,63,66,5.41,broken clouds
667,Fort-Shevchenko,KZ,44.5086,50.263,77.34,66,77,18.68,broken clouds
668,Tando Muhammad Khan,PK,25.123,68.5358,82.78,80,59,20.49,broken clouds
669,Dutse,NG,11.7594,9.3392,73.31,78,100,0.85,overcast clouds
670,Darnah,LY,32.767,22.6367,76.01,68,0,25.3,clear sky
671,Dhadar,IN,28.3305,75.0632,81.79,81,100,9.22,overcast clouds
672,Abidjan,CI,5.3094,-4.0197,76.96,83,20,6.91,few clouds
673,Sines,PT,37.9562,-8.8698,66.29,87,0,7.94,clear sky
674,Rezekne,LV,56.5,27.3167,51.75,86,2,8.61,clear sky
675,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,73.24,59,14,5.3,few clouds
676,Felipe Carrillo Puerto,MX,19.5833,-88.05,88.84,51,45,7.43,scattered clouds
677,Ozinki,RU,51.1786,49.6769,64.18,58,11,4.92,few clouds
678,Saposoa,PE,-6.934,-76.7716,76.15,76,50,2.08,scattered clouds
679,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,77.94,29,25,6.15,scattered clouds
680,Severnoye,RU,56.3491,78.3619,56.93,98,100,3.53,moderate rain
681,Amilly,FR,47.9728,2.7719,66.06,69,21,7.31,few clouds
682,Tessalit,ML,20.1986,1.0114,76.14,68,99,10.45,light rain
683,Santa Vitoria,BR,-18.8386,-50.1214,73.99,33,37,4.12,scattered clouds
684,Kuraymah,SD,18.55,31.85,92.71,13,100,4.83,overcast clouds
685,Brokopondo,SR,4.75,-55.1667,78.08,85,70,9.31,broken clouds
686,Mtimbira,TZ,-8.7833,36.35,69.03,65,56,2.24,broken clouds
687,Ouadda,CF,8.0777,22.4007,67.3,97,48,2.17,scattered clouds
688,Lubango,AO,-14.9172,13.4925,55.49,44,10,4.85,clear sky
689,Aktau,KZ,43.65,51.2,79.38,50,96,20.85,overcast clouds
690,Boende,CD,-0.2167,20.8667,74.93,82,65,1.14,broken clouds
691,Benguela,AO,-12.5763,13.4055,66.24,91,44,2.62,scattered clouds
692,Novyy Urengoy,RU,66.0833,76.6333,51.67,68,87,11.32,overcast clouds
693,Karakol,KG,42.4907,78.3936,56.68,30,0,3.91,clear sky
694,Emborion,GR,40.4833,21.55,64.29,58,0,2.42,clear sky
695,Diffa,NE,13.3154,12.6113,78.67,67,60,7.92,broken clouds
696,Kidal,ML,18.4411,1.4078,76.3,77,90,18.28,moderate rain
