City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Trinidad,BO,2022-07-16 22:11:39,-14.8333,-64.9,83.75,56,100,2.75
293,Rocha,UY,2022-07-16 22:07:25,-34.4833,-54.3333,47.73,89,100,18.9
294,Laguna,US,2022-07-16 22:11:39,38.421,-121.4238,107.76,21,0,4.61
295,Maceio,BR,2022-07-16 22:11:40,-9.6658,-35.7353,74.64,88,75,5.75
296,Llangefni,GB,2022-07-16 22:11:40,53.2556,-4.3106,61.74,85,75,6.91
297,Itacoatiara,BR,2022-07-16 22:11:41,-3.1431,-58.4442,81.1,70,77,2.98
298,Korla,CN,2022-07-16 22:11:41,41.7597,86.1469,72.95,43,43,4.59
299,Ugoofaaru,MV,2022-07-16 22:11:42,5.6667,73.0,81.9,76,75,9.28
300,Bahia Honda,CU,2022-07-16 22:11:42,22.9036,-83.1592,86.74,59,37,5.03
301,Kosino,RU,2022-07-16 22:11:43,58.4127,51.2782,56.28,83,0,3.31
302,Mount Pleasant,US,2022-07-16 22:11:24,32.7941,-79.8626,86.31,80,0,6.91
303,Kapoeta,SS,2022-07-16 22:11:44,4.7717,33.5903,73.81,73,91,3.44
304,Selfoss,IS,2022-07-16 22:11:44,63.9331,-20.9971,50.04,92,100,3.65
305,Quepos,CR,2022-07-16 22:11:45,9.4236,-84.1652,80.98,80,35,3.51
306,Fulton,US,2022-07-16 22:07:00,33.7668,-84.4499,92.52,50,0,8.05
307,Roald,NO,2022-07-16 22:11:45,62.5833,6.1333,53.17,76,75,10.36
308,Weligama,LK,2022-07-16 22:11:46,5.9667,80.4167,77.22,91,100,7.92
309,Kolda,SN,2022-07-16 22:11:47,12.8833,-14.95,81.28,81,100,7.56
310,Campana,AR,2022-07-16 22:11:49,-34.1687,-58.9591,50.11,68,100,11.41
311,Ribas Do Rio Pardo,BR,2022-07-16 22:11:49,-20.4431,-53.7592,80.1,37,100,5.84
312,Jalu,LY,2022-07-16 22:11:50,29.0331,21.5482,79.0,49,0,15.35
313,Gravdal,NO,2022-07-16 22:11:52,68.1214,13.5031,51.26,82,100,10.96
314,Sembe,CG,2022-07-16 22:11:53,1.6481,14.5806,73.98,79,88,2.86
315,Santa Marta,CO,2022-07-16 22:07:11,11.2408,-74.199,87.89,63,99,18.01
316,Oromocto,CA,2022-07-16 22:11:55,45.8351,-66.4792,79.92,45,60,10.0
317,Hobe Sound,US,2022-07-16 22:11:56,27.0595,-80.1364,83.98,73,100,10.18
318,Aswan,EG,2022-07-16 22:11:56,24.0934,32.907,86.52,24,0,12.59
319,Skeldon,GY,2022-07-16 22:11:58,5.8833,-57.1333,77.09,89,37,4.59
320,Omboue,GA,2022-07-16 22:11:58,-1.5746,9.2618,71.24,90,100,6.04
321,Bhainsa,IN,2022-07-16 22:11:58,26.9548,76.9012,87.98,61,76,1.66
322,Ambanja,MG,2022-07-16 22:11:59,-13.6833,48.45,70.43,85,90,3.31
323,Uruzgan,AF,2022-07-16 22:11:59,32.8333,66.0,78.82,34,0,1.79
324,Camacha,PT,2022-07-16 22:12:00,33.0833,-16.3333,67.42,83,20,8.05
325,Golden Gate,US,2022-07-16 22:12:01,26.1879,-81.6951,85.98,73,75,5.75
326,Lebu,CL,2022-07-16 22:12:01,-37.6167,-73.65,48.22,73,100,15.9
327,Sokoto,NG,2022-07-16 22:12:02,13.0609,5.239,77.49,81,89,5.03
328,Pangnirtung,CA,2022-07-16 22:12:19,66.1451,-65.7125,51.58,62,72,2.89
329,Porto Belo,BR,2022-07-16 22:12:20,-27.1578,-48.5531,73.09,80,99,5.86
330,Meridian,US,2022-07-16 22:08:44,43.6121,-116.3915,102.85,18,0,6.91
331,Rawson,AR,2022-07-16 22:12:20,-43.3002,-65.1023,41.29,54,26,6.89
332,Traverse City,US,2022-07-16 22:08:28,44.7631,-85.6206,81.0,50,75,8.05
333,Carlisle,US,2022-07-16 22:08:30,40.2015,-77.1889,81.01,63,90,1.01
334,Pedernales,DO,2022-07-16 22:12:21,18.0384,-71.744,89.42,48,5,12.53
335,Atar,MR,2022-07-16 22:12:22,20.5169,-13.0499,100.6,9,37,8.37
336,Nueve De Julio,AR,2022-07-16 22:12:22,-35.4444,-60.8831,43.16,58,72,8.16
337,Touba,CI,2022-07-16 22:12:23,8.2833,-7.6833,71.02,94,89,3.6
338,Saquarema,BR,2022-07-16 22:12:25,-22.92,-42.5103,75.24,71,100,7.94
339,Turbat,PK,2022-07-16 22:12:26,26.0023,63.044,91.47,54,100,0.36
340,Havoysund,NO,2022-07-16 22:12:26,70.9963,24.6622,52.03,98,100,15.86
341,Vecses,HU,2022-07-16 22:12:26,47.4071,19.2865,70.57,42,0,8.05
342,Bonthe,SL,2022-07-16 22:12:27,7.5264,-12.505,77.09,86,87,9.06
343,Iracoubo,GF,2022-07-16 22:12:28,5.4802,-53.2011,77.95,88,52,6.55
344,Havre-Saint-Pierre,CA,2022-07-16 22:12:29,50.2334,-63.5986,60.58,81,100,6.13
345,The Valley,AI,2022-07-16 22:12:29,18.217,-63.0578,84.34,74,40,18.41
346,Bandar-E Anzali,IR,2022-07-16 22:12:30,37.4727,49.4622,77.47,77,0,2.24
347,Bilma,NE,2022-07-16 22:12:31,18.6853,12.9164,89.04,40,2,7.31
348,Yadgir,IN,2022-07-16 22:12:31,16.7667,77.1333,75.79,82,100,13.73
349,Praia Da Vitoria,PT,2022-07-16 22:12:32,38.7333,-27.0667,72.75,82,3,10.6
350,Cabedelo,BR,2022-07-16 22:12:32,-6.9811,-34.8339,74.07,88,37,14.67
351,Tromso,NO,2022-07-16 22:09:12,69.6496,18.957,48.38,93,100,2.3
352,Kotido,UG,2022-07-16 22:12:33,2.9806,34.1331,68.67,79,94,3.38
353,Gari,RU,2022-07-16 22:12:34,59.4307,62.3497,64.4,95,97,4.03
354,Ruwi,OM,2022-07-16 22:12:35,23.5996,58.5507,91.67,62,100,1.57
355,Beverley,GB,2022-07-16 22:11:34,53.8459,-0.4233,65.08,46,100,3.44
356,Paveh,IR,2022-07-16 22:12:36,35.0434,46.3565,74.97,21,0,3.71
357,Bongandanga,CD,2022-07-16 22:12:36,1.5,21.05,71.08,93,99,2.13
358,Belyy Yar,RU,2022-07-16 22:12:37,53.6039,91.3903,53.85,82,0,4.47
359,Antigonish,CA,2022-07-16 22:10:19,45.6169,-61.9986,80.15,54,89,4.0
360,Athens,GR,2022-07-16 22:12:19,37.9795,23.7162,86.25,35,0,5.99
361,Adrar,MR,2022-07-16 22:12:39,20.5022,-10.0711,97.27,7,85,12.35
362,Dungarpur,IN,2022-07-16 22:12:39,23.8333,73.7167,77.67,91,78,10.29
363,Chacabuco,AR,2022-07-16 22:12:39,-34.6417,-60.4739,43.83,58,100,8.57
364,Eyl,SO,2022-07-16 22:12:40,7.9803,49.8164,80.46,57,84,31.61
365,Grindavik,IS,2022-07-16 22:12:40,63.8424,-22.4338,50.47,87,75,4.61
366,Killybegs,IE,2022-07-16 22:12:41,54.6333,-8.45,62.98,88,100,4.03
367,Urengoy,RU,2022-07-16 22:12:41,65.9667,78.3667,59.49,60,33,8.75
368,Ciudad Bolivar,VE,2022-07-16 22:12:42,8.1222,-63.5497,78.62,85,93,11.14
369,Danielskuil,ZA,2022-07-16 22:12:42,-28.1887,23.5395,50.9,47,0,6.51
370,Ambilobe,MG,2022-07-16 22:12:43,-13.2,49.05,64.6,86,2,3.87
371,Izberbash,RU,2022-07-16 22:12:58,42.5696,47.8645,77.09,59,0,4.23
372,Edgewater,US,2022-07-16 22:12:59,28.9889,-80.9023,86.13,63,97,10.54
373,Aljezur,PT,2022-07-16 22:12:59,37.3191,-8.8033,66.09,91,6,8.03
374,Czersk,PL,2022-07-16 22:13:00,53.7959,17.9765,48.45,96,27,6.31
375,Yarada,IN,2022-07-16 22:13:00,17.65,83.2667,80.92,89,100,3.44
376,Songea,TZ,2022-07-16 22:13:01,-10.6833,35.65,54.81,71,16,3.11
377,Puerto Madryn,AR,2022-07-16 22:13:01,-42.7692,-65.0385,42.71,47,29,5.95
378,Owando,CG,2022-07-16 22:13:02,-0.4819,15.8999,79.56,57,96,3.22
379,Mul,IN,2022-07-16 22:09:10,20.0667,79.6667,77.29,93,95,3.71
380,Abu Dhabi,AE,2022-07-16 22:08:55,24.4667,54.3667,95.11,66,0,5.75
381,Kutum,SD,2022-07-16 22:13:02,14.2,24.6667,79.84,49,56,5.57
382,Igdir,TR,2022-07-16 22:13:03,39.9237,44.045,84.13,41,0,2.3
383,Abramovka,RU,2022-07-16 22:13:04,51.1886,41.0202,63.91,89,75,4.9
384,Odienne,CI,2022-07-16 22:13:04,9.51,-7.5692,72.61,93,92,3.22
385,Port Shepstone,ZA,2022-07-16 22:13:05,-30.7414,30.455,62.65,83,0,16.75
386,Balaguer,ES,2022-07-16 22:13:06,41.7912,0.8109,83.88,51,1,6.6
387,Tombouctou,ML,2022-07-16 22:13:06,20.0,-3.0,100.24,20,48,17.72
388,Westport,US,2022-07-16 22:13:07,41.1415,-73.3579,80.15,83,0,4.61
389,Severnoye,RU,2022-07-16 22:13:07,56.3491,78.3619,54.64,98,85,8.41
390,Beroroha,MG,2022-07-16 22:13:08,-21.6667,45.1667,66.2,65,0,6.51
391,Bani,DO,2022-07-16 22:13:10,18.2833,-70.3333,86.86,64,32,13.49
392,Olafsvik,IS,2022-07-16 22:13:10,64.8945,-23.7142,50.36,91,100,2.48
393,Walcourt,BE,2022-07-16 22:13:11,50.2539,4.4352,60.89,75,19,4.0
394,Torbat-E Jam,IR,2022-07-16 22:13:11,35.244,60.6225,78.76,13,0,16.02
395,Taoudenni,ML,2022-07-16 22:13:12,22.6783,-3.9836,102.22,20,51,10.65
396,Baoma,CN,2022-07-16 22:13:13,31.4859,106.1128,75.54,87,98,4.7
397,Wajid,SO,2022-07-16 22:13:13,3.8093,43.2471,72.36,73,27,21.83
398,Boueni,YT,2022-07-16 22:13:14,-12.9025,45.0761,73.38,71,59,10.74
399,Chililabombwe,ZM,2022-07-16 22:13:14,-12.3648,27.8229,55.56,52,5,8.3
400,Dubai,AE,2022-07-16 22:12:19,25.2582,55.3047,94.93,59,73,10.36
401,Accra,GH,2022-07-16 22:10:35,5.556,-0.1969,75.42,84,100,11.21
402,Sioux Lookout,CA,2022-07-16 22:10:52,50.1001,-91.917,84.61,35,100,5.61
403,Shubarshi,KZ,2022-07-16 22:09:21,48.5872,57.1869,75.24,52,1,8.03
404,Poli,TZ,2022-07-16 22:13:17,-3.3333,36.8,53.4,89,69,3.06
405,Skawina,PL,2022-07-16 22:13:17,49.9752,19.8287,56.66,91,0,5.75
406,Mallapuram,IN,2022-07-16 22:13:18,11.9667,78.25,74.26,77,100,4.61
407,Timra,SE,2022-07-16 22:13:20,62.487,17.3257,55.08,62,100,13.8
408,Road Town,VG,2022-07-16 22:13:20,18.4167,-64.6167,84.29,79,40,12.66
409,Doha,QA,2022-07-16 22:13:21,25.2867,51.5333,93.51,66,22,2.3
410,Omaruru,NA,2022-07-16 22:13:21,-21.4333,15.9333,56.82,32,0,9.64
411,Gornopravdinsk,RU,2022-07-16 22:13:22,60.05,69.9,52.29,95,29,5.39
412,Jackson,US,2022-07-16 22:09:52,42.4165,-122.8345,93.15,30,0,5.99
413,Hukuntsi,BW,2022-07-16 22:13:22,-24.0,21.75,53.71,41,0,8.95
414,Benghazi,LY,2022-07-16 22:13:23,32.1167,20.0667,78.15,73,0,11.34
415,Mahuta,TZ,2022-07-16 22:13:23,-10.8667,39.45,59.92,95,0,0.18
416,Taltal,CL,2022-07-16 22:13:24,-25.4,-70.4833,58.6,58,0,6.51
417,Moba,CN,2022-07-16 22:13:39,33.2288,105.0179,64.4,68,100,5.91
418,Senanga,ZM,2022-07-16 22:13:40,-16.1167,23.2667,56.71,45,1,9.95
419,Sorland,NO,2022-07-16 22:13:40,67.667,12.6934,48.06,76,73,8.61
420,El Cobre,CU,2022-07-16 22:13:41,20.0489,-75.9469,83.64,84,40,6.91
421,Bjornevatn,NO,2022-07-16 22:13:41,69.6672,29.9847,53.94,94,100,10.36
422,Gusau,NG,2022-07-16 22:13:42,12.1628,6.6614,73.69,88,98,4.54
423,Bajil,YE,2022-07-16 22:13:42,15.0584,43.2851,90.52,42,80,4.12
424,Pinega,RU,2022-07-16 22:13:43,64.7001,43.3936,54.41,92,2,5.21
425,Bandundu,CD,2022-07-16 22:13:43,-3.3167,17.3667,82.45,36,30,3.42
426,Zinder,NE,2022-07-16 22:13:44,13.8072,8.9881,84.76,52,95,9.35
427,Mazabuka,ZM,2022-07-16 22:13:44,-15.856,27.748,54.64,56,0,5.88
428,Bonavista,CA,2022-07-16 22:13:45,48.6499,-53.1147,60.24,80,77,5.12
429,Tocopilla,CL,2022-07-16 22:13:45,-22.092,-70.1979,61.29,60,0,13.27
430,Richards Bay,ZA,2022-07-16 22:13:46,-28.783,32.0377,60.96,87,5,6.17
431,Maragogi,BR,2022-07-16 22:13:46,-9.0122,-35.2225,74.14,88,64,12.55
432,Leua,SK,2022-07-16 22:13:48,48.2156,18.6071,68.5,64,54,6.6
433,Guatire,VE,2022-07-16 22:13:48,10.4762,-66.5427,74.97,97,87,2.71
434,Dingle,PH,2022-07-16 22:13:19,10.9995,122.6711,75.96,92,98,4.16
435,Mogapi,BW,2022-07-16 22:13:49,-22.323,27.8349,52.21,87,0,7.07
436,Bridgetown,BB,2022-07-16 22:10:50,13.1,-59.6167,79.29,83,75,17.27
437,Piacabucu,BR,2022-07-16 22:13:50,-10.4056,-36.4344,72.77,85,13,8.39
438,Manta,EC,2022-07-16 22:13:50,-0.95,-80.7333,73.18,83,75,11.5
439,Huarmey,PE,2022-07-16 22:07:30,-10.0681,-78.1522,64.56,77,6,13.4
440,Hun,LY,2022-07-16 22:13:51,29.1268,15.9477,79.27,39,0,12.01
441,East Massapequa,US,2022-07-16 22:13:52,40.6734,-73.4365,80.26,75,20,6.91
442,Rayachoti,IN,2022-07-16 22:13:52,14.05,78.75,78.08,67,100,17.45
443,Tsaratanana,MG,2022-07-16 22:13:53,-16.7833,47.65,63.75,76,3,12.84
444,Brigantine,US,2022-07-16 22:13:53,39.4101,-74.3646,82.04,73,40,6.91
445,Chufarovo,RU,2022-07-16 22:13:54,54.0963,47.3367,63.72,89,89,1.45
446,Iquique,CL,2022-07-16 22:13:54,-20.2208,-70.1431,59.04,72,1,9.37
447,Inverness,GB,2022-07-16 22:10:52,57.4791,-4.224,61.79,79,100,10.36
448,Bama,NG,2022-07-16 22:13:55,11.5221,13.6856,79.21,67,99,4.85
449,Villarrica,PY,2022-07-16 22:13:55,-25.75,-56.4333,50.43,92,100,8.59
450,Warri,NG,2022-07-16 22:13:56,5.5167,5.75,74.55,86,100,4.7
451,Methoni,GR,2022-07-16 22:13:56,36.8197,21.7049,83.21,59,0,10.78
452,Manavalakurichi,IN,2022-07-16 22:13:57,8.1333,77.3,77.18,85,91,10.67
453,Florence,IT,2022-07-16 22:13:57,43.7667,11.25,81.54,65,0,3.0
454,Tessalit,ML,2022-07-16 22:13:58,20.1986,1.0114,95.88,14,98,11.27
455,Gasa,PS,2022-07-16 22:13:02,31.5,34.4667,68.88,63,0,3.49
456,San Juan De Los Morros,VE,2022-07-16 22:13:59,9.9115,-67.3538,79.36,79,78,2.59
457,Quatre Cocos,MU,2022-07-16 22:13:59,-20.2078,57.7625,66.09,72,54,17.38
458,Cururupu,BR,2022-07-16 22:13:59,-1.8283,-44.8683,76.05,88,75,3.36
459,Bonaventure,CA,2022-07-16 22:14:00,48.0457,-65.4926,67.93,69,85,7.94
460,Pailon,BO,2022-07-16 22:14:00,-17.65,-62.75,59.9,84,100,12.28
461,Hualmay,PE,2022-07-16 22:14:01,-11.0964,-77.6139,62.83,78,43,12.19
462,Mikhaylovka,RU,2022-07-16 22:14:01,50.06,43.2379,74.79,54,100,9.06
463,Maracana,BR,2022-07-16 22:14:17,-0.7667,-47.45,73.87,97,97,3.24
464,Saint Anthony,US,2022-07-16 22:14:17,45.0205,-93.218,87.84,52,40,12.66
465,Myrtle Beach,US,2022-07-16 22:14:18,33.6891,-78.8867,83.34,82,0,12.66
466,Mosetse,BW,2022-07-16 22:14:18,-20.75,26.65,53.89,59,0,10.8
467,San Cristobal,VE,2022-07-16 22:10:29,7.7669,-72.225,77.18,55,9,4.16
468,Soyo,AO,2022-07-16 22:14:19,-6.1349,12.3689,70.02,92,4,7.34
469,Puerto Leguizamo,CO,2022-07-16 22:14:20,-0.1934,-74.7819,82.8,69,87,4.0
470,Visnes,NO,2022-07-16 22:14:20,59.3556,5.2242,54.21,71,75,3.44
471,Inhambane,MZ,2022-07-16 22:14:21,-23.865,35.3833,67.26,86,37,12.08
472,Rio Claro,BR,2022-07-16 22:14:21,-22.4114,-47.5614,71.87,41,100,6.46
473,Santa Rosa,PH,2022-07-16 22:14:22,14.3122,121.1114,77.11,92,100,2.28
474,Chirongui,YT,2022-07-16 22:14:22,-12.9319,45.1483,73.33,72,67,10.25
475,Pula,HR,2022-07-16 22:14:22,44.8683,13.8481,73.96,60,0,4.61
476,Oxapampa,PE,2022-07-16 22:14:23,-10.5775,-75.4017,63.0,94,59,1.34
477,Ordzhonikidze,KZ,2022-07-16 22:14:23,52.4411,61.7408,62.83,84,0,10.07
478,Micheweni,TZ,2022-07-16 22:14:24,-4.9667,39.8333,75.27,79,100,12.88
479,Gazojak,TM,2022-07-16 22:14:24,41.1875,61.4036,86.58,15,0,13.29
480,Mahon,ES,2022-07-16 22:14:25,39.8885,4.2658,77.56,78,0,3.44
481,Lincent,BE,2022-07-16 22:10:04,50.7122,5.0365,61.79,69,15,3.44
482,Halifax,CA,2022-07-16 22:13:42,44.6453,-63.5724,78.53,67,100,10.45
483,Carsamba,TR,2022-07-16 22:14:25,41.1989,36.7219,74.95,73,75,16.11
484,Nedjo,ET,2022-07-16 22:14:26,9.5046,35.5019,56.46,90,94,1.3
485,Kehtna,EE,2022-07-16 22:14:26,58.9303,24.8781,52.92,93,10,5.23
486,Umm Kaddadah,SD,2022-07-16 22:14:27,13.6017,26.6876,86.58,43,61,15.08
487,Luba,GQ,2022-07-16 22:14:27,3.4568,8.5547,77.14,87,86,10.47
488,Gonen,TR,2022-07-16 22:14:28,40.1049,27.654,73.36,39,0,4.16
489,Chute-Aux-Outardes,CA,2022-07-16 22:14:28,49.1168,-68.399,66.0,67,70,13.47
490,Mariental,NA,2022-07-16 22:14:29,-24.6333,17.9667,55.24,34,0,13.09
491,Bridlington,GB,2022-07-16 22:14:30,54.0831,-0.1919,64.89,83,96,9.37
492,Straseni,MD,2022-07-16 22:14:30,47.1414,28.6103,67.42,78,39,3.62
493,Keflavik,IS,2022-07-16 22:14:31,64.0049,-22.5624,50.43,87,75,4.61
494,Diego De Almagro,CL,2022-07-16 22:14:31,-26.3667,-70.05,54.43,28,0,5.39
495,Dondo,MZ,2022-07-16 22:14:32,-19.6094,34.7431,64.36,86,47,5.97
496,Azua,DO,2022-07-16 22:10:54,18.4532,-70.7349,86.79,60,4,9.55
497,Lamu,KE,2022-07-16 22:14:33,-2.2717,40.902,75.38,82,100,16.87
498,Comodoro Rivadavia,AR,2022-07-16 22:03:32,-45.8667,-67.5,39.06,65,0,10.36
499,Ornskoldsvik,SE,2022-07-16 22:13:40,63.2909,18.7153,54.55,71,75,16.11
500,Pontal Do Parana,BR,2022-07-16 22:14:33,-25.6533,-48.5128,75.58,58,100,5.39
501,Nassau,US,2022-07-16 22:11:58,40.7507,-73.5829,80.69,73,20,6.91
502,Bafra,TR,2022-07-16 22:14:34,41.5678,35.9069,73.72,68,40,11.1
503,Octeville,FR,2022-07-16 22:14:35,49.6261,-1.6435,61.29,77,0,6.91
504,Adeje,ES,2022-07-16 22:14:35,28.1227,-16.726,75.87,80,0,11.5
505,Cap Malheureux,MU,2022-07-16 22:14:51,-19.9842,57.6142,66.47,77,2,1.99
506,Pedra Branca,BR,2022-07-16 22:14:51,-5.4542,-39.7172,76.35,51,43,1.54
507,Rio Grande,BR,2022-07-16 22:12:23,-32.035,-52.0986,53.71,95,97,10.83
508,Saint-Pierre,RE,2022-07-16 22:14:52,-21.3393,55.4781,69.48,67,75,11.5
509,Blatnica,BA,2022-07-16 22:14:52,44.4864,17.8233,65.12,78,6,3.71
510,Tazovskiy,RU,2022-07-16 22:14:53,67.4667,78.7,53.22,70,78,7.81
511,Banavar,IN,2022-07-16 22:14:53,13.4136,76.1683,70.41,84,100,10.18
512,Ballina,AU,2022-07-16 22:07:37,-28.8667,153.5667,59.02,84,2,9.17
513,Aksu,CN,2022-07-16 22:14:54,41.1231,80.2644,76.41,36,4,3.24
514,Rockland,US,2022-07-16 22:14:55,41.1668,-74.0496,80.44,74,99,5.84
515,Arroyo,ES,2022-07-16 22:14:55,41.6096,-4.7969,87.6,31,0,9.22
516,Xique-Xique,BR,2022-07-16 22:14:56,-10.8218,-42.7263,78.44,47,0,3.38
517,Santiago De Cao,PE,2022-07-16 22:14:56,-7.9589,-79.2392,62.73,77,100,6.91
518,Saint-Georges,GD,2022-07-16 22:10:50,12.0564,-61.7485,80.28,83,20,23.02
519,Sfantu Gheorghe,RO,2022-07-16 22:14:57,45.8667,25.7833,61.27,53,7,2.26
520,Conakry,GN,2022-07-16 22:14:57,9.538,-13.6773,79.72,81,89,8.39
521,Tchibanga,GA,2022-07-16 22:14:58,-2.85,11.0333,65.62,95,75,3.38
522,Bethanien,NA,2022-07-16 22:14:58,-26.502,17.1583,58.8,25,0,11.3
523,Likasi,CD,2022-07-16 22:14:59,-10.9814,26.7333,56.97,53,1,4.94
524,Mehamn,NO,2022-07-16 22:14:59,71.0357,27.8492,51.75,93,100,21.85
525,Sao Gabriel Da Cachoeira,BR,2022-07-16 22:15:00,-0.1303,-67.0892,80.17,77,95,1.61
526,Santa Maria,BR,2022-07-16 22:15:00,-29.6842,-53.8069,53.74,93,100,15.28
527,Soledade,BR,2022-07-16 22:15:01,-28.8183,-52.5103,49.73,98,95,13.09
528,Muriti,TZ,2022-07-16 22:15:01,-1.9833,32.9167,73.71,64,14,5.23
529,Togur,RU,2022-07-16 22:15:01,58.3631,82.8265,53.8,98,100,3.44
530,San-Pedro,CI,2022-07-16 22:15:02,4.7485,-6.6363,75.27,86,95,9.82
531,Timizart,DZ,2022-07-16 22:15:03,36.8,4.2667,77.67,50,0,5.95
532,Paamiut,GL,2022-07-16 22:15:03,61.994,-49.6678,41.5,84,90,10.18
533,Saint-Joseph,RE,2022-07-16 22:15:04,-21.3667,55.6167,67.21,76,17,14.45
534,Chingirlau,KZ,2022-07-16 22:15:04,51.095,54.0814,70.63,63,53,7.92
535,Bol,TD,2022-07-16 22:15:05,13.4586,14.7147,79.21,75,99,5.91
536,Shahrud,IR,2022-07-16 22:15:05,36.4182,54.9763,75.79,29,0,6.42
537,Esmeraldas,BR,2022-07-16 22:15:06,-19.7625,-44.3139,74.26,47,44,1.92
538,Liverpool,GB,2022-07-16 22:15:06,53.4106,-2.9779,66.74,73,0,4.61
539,Havelock,US,2022-07-16 22:15:07,34.8791,-76.9013,86.05,77,0,11.5
540,Thinadhoo,MV,2022-07-16 22:15:08,0.5333,72.9333,82.83,78,45,11.72
541,Outjo,NA,2022-07-16 22:15:08,-20.1167,16.15,54.97,33,0,10.25
542,Koupela,BF,2022-07-16 22:15:09,12.1794,-0.3517,76.69,67,100,4.79
543,Camamu,BR,2022-07-16 22:15:09,-13.9447,-39.1039,69.19,88,1,2.86
544,Wexford,IE,2022-07-16 22:15:10,52.3342,-6.4575,62.22,77,100,6.26
545,Eufaula,US,2022-07-16 22:15:10,31.8913,-85.1455,89.64,51,0,6.91
546,Ushirombo,TZ,2022-07-16 22:15:11,-3.4919,31.9639,67.33,43,42,3.89
547,Tibiri,NE,2022-07-16 22:15:11,13.5627,7.0485,81.46,63,98,9.19
548,Ancud,CL,2022-07-16 22:15:11,-41.8697,-73.8203,45.23,91,100,25.88
549,Dubti,ET,2022-07-16 22:15:12,11.7361,41.0853,91.33,40,97,5.19
550,Antofagasta,CL,2022-07-16 22:15:12,-23.65,-70.4,56.48,64,0,10.2
551,Wladyslawowo,PL,2022-07-16 22:15:13,54.7909,18.4009,54.01,80,50,8.59
552,Sao Miguel,BR,2022-07-16 22:15:28,-5.4667,-35.3667,74.17,90,28,14.85
553,Poykovskiy,RU,2022-07-16 22:15:29,61.2333,73.3333,59.29,77,0,6.71
554,Tete,MZ,2022-07-16 22:15:30,-16.1564,33.5867,64.49,77,75,6.91
555,Chongwe,ZM,2022-07-16 22:15:30,-15.3292,28.682,48.78,56,0,3.96
556,Praia,CV,2022-07-16 22:15:31,14.9215,-23.5087,77.54,78,75,11.5
557,Ranchpar,AM,2022-07-16 22:15:31,40.0275,44.367,84.49,30,0,11.5
558,Kalmunai,LK,2022-07-16 22:15:32,7.4167,81.8167,80.19,75,100,6.69
559,Hrodna,BY,2022-07-16 22:15:32,53.6884,23.8258,51.03,96,100,5.12
560,Kibala,TD,2022-07-16 22:15:33,9.1104,18.3463,73.26,91,99,3.31
561,Edd,ER,2022-07-16 22:15:34,13.9297,41.6925,89.94,65,100,2.06
562,Alibag,IN,2022-07-16 22:15:34,18.6411,72.8792,82.47,86,92,19.35
